State,Age Group,Gender,Race,Poverty Rate,Year
Oregon,19-64,Male,Asian,0.00121,2015
Oregon,19-64,Male,AmericanIndian,0.00209,2015
Oregon,19-64,Male,OtherPacific_Islander,0.00154,2015
Oregon,19-64,Male,TwoOrMore_Races,0.00121,2015
Oregon,19-64,Female,NonHispanic_White,0.001089,2015
Oregon,19-64,Female,AfricanAmerican,0.003993,2015
Oregon,19-64,Female,Hispanic,0.00242,2015
Oregon,19-64,Female,Asian,0.001331,2015
Oregon,19-64,Female,AmericanIndian,0.002299,2015
Oregon,19-64,Female,OtherPacific_Islander,0.001694,2015
Oregon,19-64,Female,TwoOrMore_Races,0.001331,2015
Oregon,65+,Male,NonHispanic_White,0.00099,2015
Oregon,65+,Male,AfricanAmerican,0.00363,2015
Oregon,65+,Male,Hispanic,0.0022,2015
Oregon,65+,Male,Asian,0.00121,2015
Oregon,65+,Male,AmericanIndian,0.00209,2015
Oregon,65+,Male,OtherPacific_Islander,0.00154,2015
Oregon,65+,Male,TwoOrMore_Races,0.00121,2015
Oregon,65+,Female,NonHispanic_White,0.001089,2015
Oregon,65+,Female,AfricanAmerican,0.003993,2015
Oregon,65+,Female,Hispanic,0.00242,2015
Oregon,65+,Female,Asian,0.001331,2015
Oregon,65+,Female,AmericanIndian,0.002299,2015
Oregon,65+,Female,OtherPacific_Islander,0.001694,2015
Oregon,65+,Female,TwoOrMore_Races,0.001331,2015
Pennsylvania,0-18,Male,NonHispanic_White,0.000693,2015
Pennsylvania,0-18,Male,AfricanAmerican,0.002475,2015
Pennsylvania,0-18,Male,Hispanic,0.002475,2015
Pennsylvania,0-18,Male,Asian,0.001287,2015
Pennsylvania,0-18,Male,AmericanIndian,0,2015
Pennsylvania,0-18,Male,OtherPacific_Islander,0.001881,2015
Pennsylvania,0-18,Male,TwoOrMore_Races,0.001089,2015
Pennsylvania,0-18,Female,NonHispanic_White,0.000847,2015
Pennsylvania,0-18,Female,AfricanAmerican,0.003025,2015
Pennsylvania,0-18,Female,Hispanic,0.003025,2015
Pennsylvania,0-18,Female,Asian,0.001573,2015
Pennsylvania,0-18,Female,AmericanIndian,0,2015
Pennsylvania,0-18,Female,OtherPacific_Islander,0.002299,2015
Pennsylvania,0-18,Female,TwoOrMore_Races,0.001331,2015
Pennsylvania,19-64,Male,NonHispanic_White,0.000693,2015
Pennsylvania,19-64,Male,AfricanAmerican,0.002475,2015
Pennsylvania,19-64,Male,Hispanic,0.002475,2015
Pennsylvania,19-64,Male,Asian,0.001287,2015
Pennsylvania,19-64,Male,AmericanIndian,0,2015
Pennsylvania,19-64,Male,OtherPacific_Islander,0.001881,2015
Pennsylvania,19-64,Male,TwoOrMore_Races,0.001089,2015
Pennsylvania,19-64,Female,NonHispanic_White,0.000847,2015
Pennsylvania,19-64,Female,AfricanAmerican,0.003025,2015
Pennsylvania,19-64,Female,Hispanic,0.003025,2015
Pennsylvania,19-64,Female,Asian,0.001573,2015
Pennsylvania,19-64,Female,AmericanIndian,0,2015
Pennsylvania,19-64,Female,OtherPacific_Islander,0.002299,2015
Pennsylvania,19-64,Female,TwoOrMore_Races,0.001331,2015
Pennsylvania,65+,Male,NonHispanic_White,0.000693,2015
Pennsylvania,65+,Male,AfricanAmerican,0.002475,2015
Pennsylvania,65+,Male,Hispanic,0.002475,2015
Pennsylvania,65+,Male,Asian,0.001287,2015
Pennsylvania,65+,Male,AmericanIndian,0,2015
Pennsylvania,65+,Male,OtherPacific_Islander,0.001881,2015
Pennsylvania,65+,Male,TwoOrMore_Races,0.001089,2015
Pennsylvania,65+,Female,NonHispanic_White,0.000847,2015
Pennsylvania,65+,Female,AfricanAmerican,0.003025,2015
Pennsylvania,65+,Female,Hispanic,0.003025,2015
Pennsylvania,65+,Female,Asian,0.001573,2015
Pennsylvania,65+,Female,AmericanIndian,0,2015
Pennsylvania,65+,Female,OtherPacific_Islander,0.002299,2015
Pennsylvania,65+,Female,TwoOrMore_Races,0.001331,2015
Rhode Island,0-18,Male,NonHispanic_White,0.000756,2015
Rhode Island,0-18,Male,AfricanAmerican,0.001836,2015
Rhode Island,0-18,Male,Hispanic,0.002808,2015
Rhode Island,0-18,Male,Asian,0.002052,2015
Rhode Island,0-18,Male,AmericanIndian,0.005832,2015
Rhode Island,0-18,Male,OtherPacific_Islander,0.001944,2015
Rhode Island,0-18,Male,TwoOrMore_Races,0.001296,2015
Rhode Island,0-18,Female,NonHispanic_White,0.000924,2015
Rhode Island,0-18,Female,AfricanAmerican,0.002244,2015
Rhode Island,0-18,Female,Hispanic,0.003432,2015
Rhode Island,0-18,Female,Asian,0.002508,2015
Rhode Island,0-18,Female,AmericanIndian,0.007128,2015
Rhode Island,0-18,Female,OtherPacific_Islander,0.002376,2015
Rhode Island,0-18,Female,TwoOrMore_Races,0.001584,2015
Rhode Island,19-64,Male,NonHispanic_White,0.000756,2015
Rhode Island,19-64,Male,AfricanAmerican,0.001836,2015
Rhode Island,19-64,Male,Hispanic,0.002808,2015
Rhode Island,19-64,Male,Asian,0.002052,2015
Rhode Island,19-64,Male,AmericanIndian,0.005832,2015
Rhode Island,19-64,Male,OtherPacific_Islander,0.001944,2015
Rhode Island,19-64,Male,TwoOrMore_Races,0.001296,2015
Rhode Island,19-64,Female,NonHispanic_White,0.000924,2015
Rhode Island,19-64,Female,AfricanAmerican,0.002244,2015
Rhode Island,19-64,Female,Hispanic,0.003432,2015
Rhode Island,19-64,Female,Asian,0.002508,2015
Rhode Island,19-64,Female,AmericanIndian,0.007128,2015
Rhode Island,19-64,Female,OtherPacific_Islander,0.002376,2015
Rhode Island,19-64,Female,TwoOrMore_Races,0.001584,2015
Rhode Island,65+,Male,NonHispanic_White,0.000756,2015
Rhode Island,65+,Male,AfricanAmerican,0.001836,2015
Rhode Island,65+,Male,Hispanic,0.002808,2015
Rhode Island,65+,Male,Asian,0.002052,2015
Rhode Island,65+,Male,AmericanIndian,0.005832,2015
Rhode Island,65+,Male,OtherPacific_Islander,0.001944,2015
Rhode Island,65+,Male,TwoOrMore_Races,0.001296,2015
Rhode Island,65+,Female,NonHispanic_White,0.000924,2015
Rhode Island,65+,Female,AfricanAmerican,0.002244,2015
Rhode Island,65+,Female,Hispanic,0.003432,2015
Rhode Island,65+,Female,Asian,0.002508,2015
Rhode Island,65+,Female,AmericanIndian,0.007128,2015
Rhode Island,65+,Female,OtherPacific_Islander,0.002376,2015
Rhode Island,65+,Female,TwoOrMore_Races,0.001584,2015
South Carolina,0-18,Male,NonHispanic_White,0.00154,2015
South Carolina,0-18,Male,AfricanAmerican,0.003696,2015
South Carolina,0-18,Male,Hispanic,0.003542,2015
South Carolina,0-18,Male,Asian,0.002156,2015
South Carolina,0-18,Male,AmericanIndian,0.002156,2015
South Carolina,0-18,Male,OtherPacific_Islander,0.002772,2015
South Carolina,0-18,Male,TwoOrMore_Races,0.002156,2015
South Carolina,0-18,Female,NonHispanic_White,0.0021,2015
South Carolina,0-18,Female,AfricanAmerican,0.00504,2015
South Carolina,0-18,Female,Hispanic,0.00483,2015
South Carolina,0-18,Female,Asian,0.00294,2015
South Carolina,0-18,Female,AmericanIndian,0.00294,2015
South Carolina,0-18,Female,OtherPacific_Islander,0.00378,2015
South Carolina,0-18,Female,TwoOrMore_Races,0.00294,2015
South Carolina,19-64,Male,NonHispanic_White,0.00154,2015
South Carolina,19-64,Male,AfricanAmerican,0.003696,2015
South Carolina,19-64,Male,Hispanic,0.003542,2015
South Carolina,19-64,Male,Asian,0.002156,2015
South Carolina,19-64,Male,AmericanIndian,0.002156,2015
South Carolina,19-64,Male,OtherPacific_Islander,0.002772,2015
South Carolina,19-64,Male,TwoOrMore_Races,0.002156,2015
South Carolina,19-64,Female,NonHispanic_White,0.0021,2015
South Carolina,19-64,Female,AfricanAmerican,0.00504,2015
South Carolina,19-64,Female,Hispanic,0.00483,2015
South Carolina,19-64,Female,Asian,0.00294,2015
South Carolina,19-64,Female,AmericanIndian,0.00294,2015
South Carolina,19-64,Female,OtherPacific_Islander,0.00378,2015
South Carolina,19-64,Female,TwoOrMore_Races,0.00294,2015
South Carolina,65+,Male,NonHispanic_White,0.00154,2015
South Carolina,65+,Male,AfricanAmerican,0.003696,2015
South Carolina,65+,Male,Hispanic,0.003542,2015
South Carolina,65+,Male,Asian,0.002156,2015
South Carolina,65+,Male,AmericanIndian,0.002156,2015
South Carolina,65+,Male,OtherPacific_Islander,0.002772,2015
South Carolina,65+,Male,TwoOrMore_Races,0.002156,2015
South Carolina,65+,Female,NonHispanic_White,0.0021,2015
South Carolina,65+,Female,AfricanAmerican,0.00504,2015
South Carolina,65+,Female,Hispanic,0.00483,2015
South Carolina,65+,Female,Asian,0.00294,2015
South Carolina,65+,Female,AmericanIndian,0.00294,2015
South Carolina,65+,Female,OtherPacific_Islander,0.00378,2015
South Carolina,65+,Female,TwoOrMore_Races,0.00294,2015
South Dakota,0-18,Male,NonHispanic_White,0.000693,2015
South Dakota,0-18,Male,AfricanAmerican,0.004752,2015
South Dakota,0-18,Male,Hispanic,0,2015
South Dakota,0-18,Male,Asian,0,2015
South Dakota,0-18,Male,AmericanIndian,0.004257,2015
South Dakota,0-18,Male,OtherPacific_Islander,0,2015
South Dakota,0-18,Male,TwoOrMore_Races,0.001089,2015
South Dakota,0-18,Female,NonHispanic_White,0.000847,2015
South Dakota,0-18,Female,AfricanAmerican,0.005808,2015
South Dakota,0-18,Female,Hispanic,0,2015
South Dakota,0-18,Female,Asian,0,2015
South Dakota,0-18,Female,AmericanIndian,0.005203,2015
South Dakota,0-18,Female,OtherPacific_Islander,0,2015
South Dakota,0-18,Female,TwoOrMore_Races,0.001331,2015
South Dakota,19-64,Male,NonHispanic_White,0.000693,2015
South Dakota,19-64,Male,AfricanAmerican,0.004752,2015
South Dakota,19-64,Male,Hispanic,0,2015
South Dakota,19-64,Male,Asian,0,2015
South Dakota,19-64,Male,AmericanIndian,0.004257,2015
South Dakota,19-64,Male,OtherPacific_Islander,0,2015
South Dakota,19-64,Male,TwoOrMore_Races,0.001089,2015
South Dakota,19-64,Female,NonHispanic_White,0.000847,2015
South Dakota,19-64,Female,AfricanAmerican,0.005808,2015
South Dakota,19-64,Female,Hispanic,0,2015
South Dakota,19-64,Female,Asian,0,2015
South Dakota,19-64,Female,AmericanIndian,0.005203,2015
South Dakota,19-64,Female,OtherPacific_Islander,0,2015
South Dakota,19-64,Female,TwoOrMore_Races,0.001331,2015
South Dakota,65+,Male,NonHispanic_White,0.000693,2015
South Dakota,65+,Male,AfricanAmerican,0.004752,2015
South Dakota,65+,Male,Hispanic,0,2015
South Dakota,65+,Male,Asian,0,2015
South Dakota,65+,Male,AmericanIndian,0.004257,2015
South Dakota,65+,Male,OtherPacific_Islander,0,2015
South Dakota,65+,Male,TwoOrMore_Races,0.001089,2015
South Dakota,65+,Female,NonHispanic_White,0.000847,2015
South Dakota,65+,Female,AfricanAmerican,0.005808,2015
South Dakota,65+,Female,Hispanic,0,2015
South Dakota,65+,Female,Asian,0,2015
South Dakota,65+,Female,AmericanIndian,0.005203,2015
South Dakota,65+,Female,OtherPacific_Islander,0,2015
South Dakota,65+,Female,TwoOrMore_Races,0.001331,2015
Tennessee,0-18,Male,NonHispanic_White,0.001848,2015
Tennessee,0-18,Male,AfricanAmerican,0.003542,2015
Tennessee,0-18,Male,Hispanic,0.003696,2015
Tennessee,0-18,Male,Asian,0.001078,2015
Tennessee,0-18,Male,AmericanIndian,0.00231,2015
Tennessee,0-18,Male,OtherPacific_Islander,0.003234,2015
Tennessee,0-18,Male,TwoOrMore_Races,0.002156,2015
Tennessee,0-18,Female,NonHispanic_White,0.002352,2015
Tennessee,0-18,Female,AfricanAmerican,0.004508,2015
Tennessee,0-18,Female,Hispanic,0.004704,2015
Tennessee,0-18,Female,Asian,0.001372,2015
Tennessee,0-18,Female,AmericanIndian,0.00294,2015
Tennessee,0-18,Female,OtherPacific_Islander,0.004116,2015
Tennessee,0-18,Female,TwoOrMore_Races,0.002744,2015
Tennessee,19-64,Male,NonHispanic_White,0.001848,2015
Tennessee,19-64,Male,AfricanAmerican,0.003542,2015
Tennessee,19-64,Male,Hispanic,0.003696,2015
Tennessee,19-64,Male,Asian,0.001078,2015
Tennessee,19-64,Male,AmericanIndian,0.00231,2015
Tennessee,19-64,Male,OtherPacific_Islander,0.003234,2015
Tennessee,19-64,Male,TwoOrMore_Races,0.002156,2015
Tennessee,19-64,Female,NonHispanic_White,0.002352,2015
Tennessee,19-64,Female,AfricanAmerican,0.004508,2015
Tennessee,19-64,Female,Hispanic,0.004704,2015
Tennessee,19-64,Female,Asian,0.001372,2015
Tennessee,19-64,Female,AmericanIndian,0.00294,2015
Tennessee,19-64,Female,OtherPacific_Islander,0.004116,2015
Tennessee,19-64,Female,TwoOrMore_Races,0.002744,2015
Tennessee,65+,Male,NonHispanic_White,0.001848,2015
Tennessee,65+,Male,AfricanAmerican,0.003542,2015
Tennessee,65+,Male,Hispanic,0.003696,2015
Tennessee,65+,Male,Asian,0.001078,2015
Tennessee,65+,Male,AmericanIndian,0.00231,2015
Tennessee,65+,Male,OtherPacific_Islander,0.003234,2015
Tennessee,65+,Male,TwoOrMore_Races,0.002156,2015
Tennessee,65+,Female,NonHispanic_White,0.002352,2015
Tennessee,65+,Female,AfricanAmerican,0.004508,2015
Tennessee,65+,Female,Hispanic,0.004704,2015
Tennessee,65+,Female,Asian,0.001372,2015
Tennessee,65+,Female,AmericanIndian,0.00294,2015
Tennessee,65+,Female,OtherPacific_Islander,0.004116,2015
Tennessee,65+,Female,TwoOrMore_Races,0.002744,2015
Texas,0-18,Male,NonHispanic_White,0.00091,2015
Texas,0-18,Male,AfricanAmerican,0.00247,2015
Texas,0-18,Male,Hispanic,0.0026,2015
Texas,0-18,Male,Asian,0.0013,2015
Texas,0-18,Male,AmericanIndian,0.00195,2015
Texas,0-18,Male,OtherPacific_Islander,0.00156,2015
Texas,0-18,Male,TwoOrMore_Races,0.00169,2015
Texas,0-18,Female,NonHispanic_White,0.001183,2015
Texas,0-18,Female,AfricanAmerican,0.003211,2015
Texas,0-18,Female,Hispanic,0.00338,2015
Texas,0-18,Female,Asian,0.00169,2015
Texas,0-18,Female,AmericanIndian,0.002535,2015
Texas,0-18,Female,OtherPacific_Islander,0.002028,2015
Texas,0-18,Female,TwoOrMore_Races,0.002197,2015
Texas,19-64,Male,NonHispanic_White,0.00091,2015
Texas,19-64,Male,AfricanAmerican,0.00247,2015
Texas,19-64,Male,Hispanic,0.0026,2015
Texas,19-64,Male,Asian,0.0013,2015
Texas,19-64,Male,AmericanIndian,0.00195,2015
Texas,19-64,Male,OtherPacific_Islander,0.00156,2015
Texas,19-64,Male,TwoOrMore_Races,0.00169,2015
Texas,19-64,Female,NonHispanic_White,0.001183,2015
Texas,19-64,Female,AfricanAmerican,0.003211,2015
Texas,19-64,Female,Hispanic,0.00338,2015
Texas,19-64,Female,Asian,0.00169,2015
Texas,19-64,Female,AmericanIndian,0.002535,2015
Texas,19-64,Female,OtherPacific_Islander,0.002028,2015
Texas,19-64,Female,TwoOrMore_Races,0.002197,2015
Texas,65+,Male,NonHispanic_White,0.00091,2015
Texas,65+,Male,AfricanAmerican,0.00247,2015
Texas,65+,Male,Hispanic,0.0026,2015
Texas,65+,Male,Asian,0.0013,2015
Texas,65+,Male,AmericanIndian,0.00195,2015
Texas,65+,Male,OtherPacific_Islander,0.00156,2015
Texas,65+,Male,TwoOrMore_Races,0.00169,2015
Texas,65+,Female,NonHispanic_White,0.001183,2015
Texas,65+,Female,AfricanAmerican,0.003211,2015
Texas,65+,Female,Hispanic,0.00338,2015
Texas,65+,Female,Asian,0.00169,2015
Texas,65+,Female,AmericanIndian,0.002535,2015
Texas,65+,Female,OtherPacific_Islander,0.002028,2015
Texas,65+,Female,TwoOrMore_Races,0.002197,2015
Utah,0-18,Male,NonHispanic_White,0.000441,2015
Utah,0-18,Male,AfricanAmerican,0.001764,2015
Utah,0-18,Male,Hispanic,0.001008,2015
Utah,0-18,Male,Asian,0.001134,2015
Utah,0-18,Male,AmericanIndian,0.001512,2015
Utah,0-18,Male,OtherPacific_Islander,0.000504,2015
Utah,0-18,Male,TwoOrMore_Races,0.000567,2015
Utah,0-18,Female,NonHispanic_White,0.000567,2015
Utah,0-18,Female,AfricanAmerican,0.002268,2015
Utah,0-18,Female,Hispanic,0.001296,2015
Utah,0-18,Female,Asian,0.001458,2015
Utah,0-18,Female,AmericanIndian,0.001944,2015
Utah,0-18,Female,OtherPacific_Islander,0.000648,2015
Utah,0-18,Female,TwoOrMore_Races,0.000729,2015
Utah,19-64,Male,NonHispanic_White,0.000441,2015
Utah,19-64,Male,AfricanAmerican,0.001764,2015
Utah,19-64,Male,Hispanic,0.001008,2015
Utah,19-64,Male,Asian,0.001134,2015
Utah,19-64,Male,AmericanIndian,0.001512,2015
Utah,19-64,Male,OtherPacific_Islander,0.000504,2015
Utah,19-64,Male,TwoOrMore_Races,0.000567,2015
Utah,19-64,Female,NonHispanic_White,0.000567,2015
Utah,19-64,Female,AfricanAmerican,0.002268,2015
Utah,19-64,Female,Hispanic,0.001296,2015
Utah,19-64,Female,Asian,0.001458,2015
Utah,19-64,Female,AmericanIndian,0.001944,2015
Utah,19-64,Female,OtherPacific_Islander,0.000648,2015
Utah,19-64,Female,TwoOrMore_Races,0.000729,2015
Utah,65+,Male,NonHispanic_White,0.000441,2015
Utah,65+,Male,AfricanAmerican,0.001764,2015
Utah,65+,Male,Hispanic,0.001008,2015
Utah,65+,Male,Asian,0.001134,2015
Utah,65+,Male,AmericanIndian,0.001512,2015
Utah,65+,Male,OtherPacific_Islander,0.000504,2015
Utah,65+,Male,TwoOrMore_Races,0.000567,2015
Utah,65+,Female,NonHispanic_White,0.000567,2015
Utah,65+,Female,AfricanAmerican,0.002268,2015
Utah,65+,Female,Hispanic,0.001296,2015
Utah,65+,Female,Asian,0.001458,2015
Utah,65+,Female,AmericanIndian,0.001944,2015
Utah,65+,Female,OtherPacific_Islander,0.000648,2015
Utah,65+,Female,TwoOrMore_Races,0.000729,2015
Vermont,0-18,Male,NonHispanic_White,0.000294,2015
Vermont,0-18,Male,AfricanAmerican,0,2015
Vermont,0-18,Male,Hispanic,0,2015
Vermont,0-18,Male,Asian,0,2015
Vermont,0-18,Male,AmericanIndian,0,2015
Vermont,0-18,Male,OtherPacific_Islander,0,2015
Vermont,0-18,Male,TwoOrMore_Races,0.000294,2015
Vermont,0-18,Female,NonHispanic_White,0.000392,2015
Vermont,0-18,Female,AfricanAmerican,0,2015
Vermont,0-18,Female,Hispanic,0,2015
Vermont,0-18,Female,Asian,0,2015
Vermont,0-18,Female,AmericanIndian,0,2015
Vermont,0-18,Female,OtherPacific_Islander,0,2015
Vermont,0-18,Female,TwoOrMore_Races,0.000392,2015
Vermont,19-64,Male,NonHispanic_White,0.000294,2015
Vermont,19-64,Male,AfricanAmerican,0,2015
Vermont,19-64,Male,Hispanic,0,2015
Vermont,19-64,Male,Asian,0,2015
Vermont,19-64,Male,AmericanIndian,0,2015
Vermont,19-64,Male,OtherPacific_Islander,0,2015
Vermont,19-64,Male,TwoOrMore_Races,0.000294,2015
Vermont,19-64,Female,NonHispanic_White,0.000392,2015
Vermont,19-64,Female,AfricanAmerican,0,2015
Vermont,19-64,Female,Hispanic,0,2015
Vermont,19-64,Female,Asian,0,2015
Vermont,19-64,Female,AmericanIndian,0,2015
Vermont,19-64,Female,OtherPacific_Islander,0,2015
Vermont,19-64,Female,TwoOrMore_Races,0.000392,2015
Vermont,65+,Male,NonHispanic_White,0.000294,2015
Vermont,65+,Male,AfricanAmerican,0,2015
Vermont,65+,Male,Hispanic,0,2015
Vermont,65+,Male,Asian,0,2015
Vermont,65+,Male,AmericanIndian,0,2015
Vermont,65+,Male,OtherPacific_Islander,0,2015
Vermont,65+,Male,TwoOrMore_Races,0.000294,2015
Vermont,65+,Female,NonHispanic_White,0.000392,2015
Vermont,65+,Female,AfricanAmerican,0,2015
Vermont,65+,Female,Hispanic,0,2015
Vermont,65+,Female,Asian,0,2015
Vermont,65+,Female,AmericanIndian,0,2015
Vermont,65+,Female,OtherPacific_Islander,0,2015
Vermont,65+,Female,TwoOrMore_Races,0.000392,2015
Virginia,0-18,Male,NonHispanic_White,0.000441,2015
Virginia,0-18,Male,AfricanAmerican,0.001071,2015
Virginia,0-18,Male,Hispanic,0.00063,2015
Virginia,0-18,Male,Asian,0.000441,2015
Virginia,0-18,Male,AmericanIndian,0,2015
Virginia,0-18,Male,OtherPacific_Islander,0.000567,2015
Virginia,0-18,Male,TwoOrMore_Races,0.000567,2015
Virginia,0-18,Female,NonHispanic_White,0.000567,2015
Virginia,0-18,Female,AfricanAmerican,0.001377,2015
Virginia,0-18,Female,Hispanic,0.00081,2015
Virginia,0-18,Female,Asian,0.000567,2015
Virginia,0-18,Female,AmericanIndian,0,2015
Virginia,0-18,Female,OtherPacific_Islander,0.000729,2015
Virginia,0-18,Female,TwoOrMore_Races,0.000729,2015
Virginia,19-64,Male,NonHispanic_White,0.000441,2015
Virginia,19-64,Male,AfricanAmerican,0.001071,2015
Virginia,19-64,Male,Hispanic,0.00063,2015
Virginia,19-64,Male,Asian,0.000441,2015
Virginia,19-64,Male,AmericanIndian,0,2015
Virginia,19-64,Male,OtherPacific_Islander,0.000567,2015
Virginia,19-64,Male,TwoOrMore_Races,0.000567,2015
Virginia,19-64,Female,NonHispanic_White,0.000567,2015
Virginia,19-64,Female,AfricanAmerican,0.001377,2015
Virginia,19-64,Female,Hispanic,0.00081,2015
Virginia,19-64,Female,Asian,0.000567,2015
Virginia,19-64,Female,AmericanIndian,0,2015
Virginia,19-64,Female,OtherPacific_Islander,0.000729,2015
Virginia,19-64,Female,TwoOrMore_Races,0.000729,2015
Virginia,65+,Male,NonHispanic_White,0.000441,2015
Virginia,65+,Male,AfricanAmerican,0.001071,2015
Virginia,65+,Male,Hispanic,0.00063,2015
Virginia,65+,Male,Asian,0.000441,2015
Virginia,65+,Male,AmericanIndian,0,2015
Virginia,65+,Male,OtherPacific_Islander,0.000567,2015
Virginia,65+,Male,TwoOrMore_Races,0.000567,2015
Virginia,65+,Female,NonHispanic_White,0.000567,2015
Virginia,65+,Female,AfricanAmerican,0.001377,2015
Virginia,65+,Female,Hispanic,0.00081,2015
Virginia,65+,Female,Asian,0.000567,2015
Virginia,65+,Female,AmericanIndian,0,2015
Virginia,65+,Female,OtherPacific_Islander,0.000729,2015
Virginia,65+,Female,TwoOrMore_Races,0.000729,2015
Washington,0-18,Male,NonHispanic_White,0.000504,2015
Washington,0-18,Male,AfricanAmerican,0.001368,2015
Washington,0-18,Male,Hispanic,0.001296,2015
Washington,0-18,Male,Asian,0.000576,2015
Washington,0-18,Male,AmericanIndian,0.001296,2015
Washington,0-18,Male,OtherPacific_Islander,0.00072,2015
Washington,0-18,Male,TwoOrMore_Races,0.000648,2015
Washington,0-18,Female,NonHispanic_White,0.000567,2015
Washington,0-18,Female,AfricanAmerican,0.001539,2015
Washington,0-18,Female,Hispanic,0.001458,2015
Washington,0-18,Female,Asian,0.000648,2015
Washington,0-18,Female,AmericanIndian,0.001458,2015
Washington,0-18,Female,OtherPacific_Islander,0.00081,2015
Washington,0-18,Female,TwoOrMore_Races,0.000729,2015
